Id,Name,Name_c,Description,Grade,Add,Zipcode,Region,Town,Tel,Fax,Gov,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class,Map,Spec,Serviceinfo,Parkinginfo,TotalNumberofRooms,LowestPrice,CeilingPrice,TaiwanHost,IndustryEmail,TotalNumberofPeople,AccessibilityRooms,PublicToilets,LiftingEquipment,ParkingSpace
E4_A15010000H_000086,City Place Hotel,文悅旅棧,Hotel located in Tainan City,,"1-6F.,No. 132, Lane 84, Section 2, Zhongyi Rd, West Central District.,Tainan City 70050,Taiwan(R.O.C",700,Tainan City,Zhongxi District,886-6-2225655,886-6-2228058,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/272721.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/272722.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/272724.jpg?v=20250510,,120.203883,22.995424,3,,Suite9000;Double5800;Double6200;,"restaurant,meeting room,Internet,Wi-Fi,National travel card,parking lot,free internet,,,,laundry service,,",Parking Space:Car 5、Motorcycle 5、Truck 0,13,4000,12000,0,reservations@cityplace.com.tw,28,0,,,10
E4_A15010000H_000091,Taiwan Hotel,台灣精緻商旅,Hotel located in Kaohsiung City,,"No.189, Zhonghua 3rd Rd., Qianjin Dist., Kaohsiung City 801, Taiwan (R.O.C.)",801,Kaohsiung City,Qianjin District,886-7-2166868,886-7-2167858,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/261209.jpg?v=20250510,,,,,,120.294614,22.632133,3,,,Bike friendly accommodation,Parking Space:Car 0、Motorcycle 0、Truck 0,48,4500,7000,0,simplylife79895208@gmail.com,108,0,,,0
E4_A15010000H_000092,timehouse,拾光悠宿民宿,Bed and Breakfast in Hualien County,,"No.28-3, Minzu St., Yuli Township, Hualien County 981, Taiwan (R.O.C.)",981,Hualien County,Yuli Township,886-953-613851,886-3-8889944,A15010000H,,,,,,,,121.313659,23.335502,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,2,6000,6000,0,timehouse28-3@hotmail.com,8,0,0,0,0
E4_A15010000H_000094,LOHAS Homestay,樂活民宿,"LOHAS is a life style that modem men put an effort to pursue sustainable living, organic diet, physical and spiritual growth. &#34;Lohas B&B Homestay,&#34; based on this concepts and imagery, hope to let travelers to experience the LOHAS travel of the pollution-free and the body and soul purifying in Taitung. We, in Lohas B&B Homestay, uphold and promote the spirit and aesthetics of LOHAS to &#34;love yourself, love your family, and love the earth,&#34; but also to entertain you with three safety principles, namely &#34;safe, well-being, peace of mind.&#34;",,"No.61, Wenchang St., Taitung City, Taitung County 950, Taiwan (R.O.C.)",950,Taitung County,Taitung City,886-89-233203,886-89-233673,A15010000H,http://www.lohasbnb.com,https://taiwan.taiwanstay.net.tw/twpic/37217.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/291588.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/291589.jpg?v=20250510,,121.125711,22.790782,4,,Double2300;Suite2600;Suite2400;Suite2800;,"restaurant,Internet,Wi-Fi,parking lot,,,,,Bike friendly accommodation",Parking Space:Car 0、Motorcycle 0、Truck 0,4,4200,4800,1,k34038@yahoo.com.tw,14,0,,,0
E4_A15010000H_000097,Yuan Dao She Homestay,緣道舍民宿,Bed and Breakfast in Yilan County,,"No.156, Jing’an 2nd Rd., Dongshan Township, Yilan County 269, Taiwan (R.O.C.)",269,Yilan County,Dongshan Township,886-3-9617911,886-2-82837371,A15010000H,,,,,,,,121.736181,24.675966,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,4,2600,2800,0,reisti88@gmail.com,8,0,,,0
E4_A15010000H_000099,Holiu Resort,何留民宿,Bed and Breakfast in Hualien County,,"No.88, Rongkai Rd., Fenglin Township, Hualien County 975, Taiwan (R.O.C.)",975,Hualien County,Fenglin Township,886-910-816582,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/3579.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/9815.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/22215.jpg?v=20250510,,121.476427,23.778854,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,3,5000,5000,0,holiu1212@gmail.com,6,0,,,0
E4_A15010000H_000101,Lia Dai Homestay,倆呆民宿,"Special handmade breakfast, flower tea, and seasonal dishes.",,"No.21, Pinghe St., Shoufeng Township, Hualien County 974, Taiwan (R.O.C.)",974,Hualien County,Shoufeng Township,886-3-8656858,886-3-8650608,A15010000H,,,,,,,,121.485657,23.84828,4,,,"parking lot,restaurant,Internet,hot spring,,,bicycle rental,guided tou,",Parking Space:Car 0、Motorcycle 0、Truck 0,4,3000,3600,0,yyj67927@ms22.hinet.net,8,0,,,0
E4_A15010000H_000108,Zhao Yue Homestay,昭月民宿,"How long has it been since you experienced a bit of nature? Welcome to a place of birds, flowers, and peaceful forest, where you can do just that! 1. We are No. 44 Bed & Breakfast in Taichung , a legally-licensed establishment. 2. Accident-insured up to $10 million NT. 3. We provide an organic, healthy, relaxed, and comfortable experience. 4. Firefly season ecological tour guide (schedule to be announced). 5. Wide open flower garden for touring (Cherry blossom season, plum blossom season, etc.) 6. Restaurant provides (1) Breakfast (please request vegetarian options beforehand) (2) Dinner for guests (please reserve ahead of time). 7. An excellent, professional Bed & Breakfast with a Japanese style, highly popular. 8. Guests experience our care and sincerity– priceless.",,"No.39, Qingfu St., Dongshi Dist., Taichung City 423, Taiwan (R.O.C.)",423,Taichung City,Dongshi District,886-4-25855997,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/3577.JPG?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/7473.JPG?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/21543.JPG?v=20250510,,120.85575,24.194461,4,,Other6000;Other6000;,"restaurant,Internet,National travel card,parking lot,,,,guided tou,experience activities,,",Parking Space:Car 0、Motorcycle 0、Truck 0,3,4200,6600,0,,10,0,,,0
E4_A15010000H_000109,Mu Light Hotel,沐光旅店(民宿),Bed and Breakfast in Pingtung County,,"No.16-60, Shawei Rd., Hengchun Township, Pingtung County 946, Taiwan (R.O.C.)",946,Pingtung County,Hengchun Township,886-927-464892,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/263938.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/263939.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/263937.jpeg?v=20250510,,120.74072,21.95233,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,2,3800,3800,0,,4,0,,,0
E4_A15010000H_000110,Wave Flower Inn,海浪花客棧,Homestay located in Lienchiang,,"No.64, Ren’ai Vil., Nangan Township, Lienchiang County 209, Taiwan (R.O.C.)",209,Lienchiang County,Nangan Township,886-836-22568,886-836-22490,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/268913.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/268914.webp?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/268915.jpg?v=20250510,,119.924636,26.141994,4,,,Bike friendly accommodation,Parking Space:Car 0、Motorcycle 0、Truck 0,15,2000,3600,0,a0921930038@gmail.com,44,0,0,0,0
E4_A15010000H_000111,Qing Fucun Homestay,清福村民宿,Bed and Breakfast in Nantou County,,"No.97-2, Changrong Ln., Guoxing Township, Nantou County 544, Taiwan (R.O.C.)",544,Nantou County,Guoxing Township,886-49-2724677,886-49-2720900,A15010000H,,,,,,,,120.845536,24.010666,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,2500,2500,0,,10,0,,,0
E4_A15010000H_000115,yahu hotel,雅馥行旅,Hotel located in Taichung City,,"No.278, Sec. 1, Dalian Rd., Beitun Dist., Taichung City 406, Taiwan (R.O.C.)",406,Taichung City,Beitun District,886-4-22968600,886-4-22950036,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/287686.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/287692.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/287693.jpg?v=20250510,,120.67972,24.176494,3,,,,Parking Space:Car 20、Motorcycle 0、Truck 2,74,2300,19800,0,yafuhotel@gmail.com,250,0,,,22
E4_A15010000H_000118,Silently Travel,默默旅宿,Homestay located in Taichung,,"No.105, Ln. 116, Anmei Rd., Houli Dist., Taichung City 421, Taiwan (R.O.C.)",421,Taichung City,Houli District,886-980-168517,,A15010000H,,,,,,,,120.698889,24.321454,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,4800,7000,1,momo.travel2015@gmail.com,14,0,,,0
E4_A15010000H_000121,Qing Jing Jiayuan Jingguan Homestay (Tese Homestay),清境家園景觀山莊(特色民宿),Bed and Breakfast in Nantou County,,"No.206-2, Renhe Rd., Ren’ai Township, Nantou County 546, Taiwan (R.O.C.)",546,Nantou County,Renai Township,886-49-2803293,886-49-2803068,A15010000H,,,,,,,,121.168749,24.065962,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,10,4000,7500,0,twcose@hotmail.com,32,0,,,0
E4_A15010000H_000122,Smile Orange Homestay,微笑橘子民宿,Bed and Breakfast in Yilan County,,"No.73, Zhenzhu 1st Rd., Dongshan Township, Yilan County 269, Taiwan (R.O.C.)",269,Yilan County,Dongshan Township,886-3-9601746,886-3-9507489,A15010000H,https://booking.owlting.com/smileorange,,,,,,,121.783367,24.654146,4,,,"Wi-Fi,National travel card,parking lot,,,,,Bike friendly accommodation",Parking Space:Car 0、Motorcycle 0、Truck 0,5,1000,3600,0,happy0921098589@gmail.com,16,0,,,0
E4_A15010000H_000126,L’ARC HOTEL,南科贊美酒店,"Shanhua, located in the geographic center of Tainan, is also the location of the [Tainan Science Park].Nanke Zhan Hotel is located right in the city center, 3 minutes away from Shanhua Railway Station, 5 minutes away from National Highway No. 3, and only 10 minutes away from National Highway No. 1. It is close to the transportation network extending in all directions!The second hall of Nanke Zhan Hotel is created by the famous architect Huang Jianjun, which combines the color block art of Mondrian and the blessing color of the Tibetan Fengma Flag. The hotel park covers an area of ​​more than 10,000 square meters. From a distance, you can see the distinctive architectural appearance with distinctive colors. It sits on the excellent idyllic landscape of the Jianan Plain, and the hinterland is very broad. There are abundant facilities and dining options in the museum, including grandma&#39;s vegetable garden - non-toxic parent-child farm, Hongqiao Hong Kong-style tea drinking, paintball field, outdoor swimming pool, poolside bar, etc. There are also Baiping banquet hall, glass-made Dream Treasure Church and Luoyu The lake of the heart surrounded by pine, provides VIPs to hold wedding banquets or outdoor weddings, and make a once-in-a-lifetime romantic vow.  There are also nearby attractions including Shanhua Old Street, Xinhua Old Street, Niu Xu, Mountain Garden Waterway Museum, Nanying Observatory, Orchid Botanical Garden, Wushantou Reservoir, Dannei Painted Village, Hucuoliao Painted Village and other attractions. , different from the hustle and bustle of the downtown area, it is very suitable for groups and families to take an in-depth tour and experience the slow and light travel of Tainan.",3,"No.252, Chenggong Rd., Shanhua Dist., Tainan City 741, Taiwan (R.O.C.)",741,Tainan City,Shanhua District,886-6-5838383,886-6-5836373,A15010000H,http://www.larchotel.com.tw,https://taiwan.taiwanstay.net.tw/twpic/65275.JPG?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/84297.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/84301.jpg?v=20250510,,120.310239,23.129843,3,,Double5800;Double4500;Double3500;Double3700;Other3700;Double2500;Double(Assessible room)5600;,"restaurant,meeting room,bar,banquet,gym,swimming pool,Internet,Wi-Fi,National travel card,parking lot,Assessible room,coin-operated laundry,free internet,,,,playground,laundry service,post and telecommunications service,business travel center,valuables depository,indoor playground,pick-up service,bicycle rental,mobile payment,guided tou,experience activities,nursing room,AED,,,Bike friendly accommodation",Parking Space:Car 50、Motorcycle 0、Truck 0,174,5600,13600,1,larchotel@gmail.com,495,0,,,50
E4_A15010000H_000127,Dawn of Tarot B&B,塔羅之昕民宿,Bed and Breakfast in Taitung County,,"No.173, Zhongzheng Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",950,Taitung County,Taitung City,886-938-253698,886-89-329069,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/3025.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/4727.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/12649.jpg?v=20250510,,121.155077,22.754338,4,,,Bike friendly accommodation,Parking Space:Car 0、Motorcycle 0、Truck 0,3,3200,3200,0,jassenli.jl@gmail.com,6,0,,,0
E4_A15010000H_000128,HUB HOTEL,喬爵旅居,Hotel located in Taoyuan City,,"No.216, Yen-pin Rd, Chung Li Dist, Taoyuan City, Taiwan, R.O.C.",320,Taoyuan City,Zhongli District,886-3-4622345,886-3-4622211,A15010000H,https://www.hubhotel.com.tw,https://taiwan.taiwanstay.net.tw/twpic/113403.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/113397.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/113401.jpg?v=20250510,,121.227397,24.962231,3,,,"Assessible room,,,,,Bike friendly accommodation",Parking Space:Car 25、Motorcycle 15、Truck 0,63,7000,15000,0,hubhotel.service@gmail.com,201,0,,,40
E4_A15010000H_000131,Moonlight Manor Bed and Breakfast,月光莊園民宿,Bed and Breakfast in Taitung County,,"No.126, Ln. 731, Gengsheng N. Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",950,Taitung County,Taitung City,886-980-439179,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/278749.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/278748.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/278747.jpeg?v=20250510,,121.111594,22.783149,4,,,Bike friendly accommodation,Parking Space:Car 0、Motorcycle 0、Truck 0,5,3600,5800,0,moonlight731126@gmail.com,12,0,0,0,0
E4_A15010000H_000132,ehome Hotel,怡和飯店,Hotel located in Taoyuan City,,"No.96,Minfu 9th St.,Taoyuan Dist.,Taoyuan City 330,Taiwan(R.O.C.)",330,Taoyuan City,Taoyuan District,886-3-3555999,886-3-3555988,A15010000H,http://www.hotelehome.com,https://taiwan.taiwanstay.net.tw/twpic/268664.webp?v=20250510,,,,,,121.313163,25.008168,3,,Double(Assessible room)2400;,"Wi-Fi,National travel card,parking lot,Assessible room,coin-operated laundry,free internet,,,,",Parking Space:Car 10、Motorcycle 0、Truck 0,78,2000,10000,0,e-home168@hotmail.com,244,0,,,10
E4_A15010000H_000133,Wan Jinlong Hot Spring Homestay,萬金龍民宿,Bed and Breakfast in New Taipei City,,"No.45-6, Wanlijiatou, Wanli Dist., New Taipei City 207, Taiwan (R.O.C.)",207,New Taipei City,Wanli District,886-2-24986166,886-2-24986155,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/2177.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/39703.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/131208.jpg?v=20250510,,121.639402,25.210825,4,,,Bike friendly accommodation,Parking Space:Car 20、Motorcycle 0、Truck 0,5,3600,3600,0,,10,0,,,20
E4_A15010000H_000134,SUN-LINK-SEA HOTEL,杉林溪大飯店,"Sun-Link-Sea Forest and Nature Resort is located in Nantou. Administrative area is Zhushan town, across the Deer Valley Zhushan two township mountainous area, length of 17 kilometers, is a provincial highway No. 151 highway extension, the road is the second high Zhushan interchange, the Deer Valley Creek head and then reach the park, elevation Between 1600 and 1800 meters.Sun-Link-Sea Hotel as a fusion of modern and elegant neoclassical building, in addition to having 129 cozy, simple rooms and three VIP rooms, it also offers free broadband internet, gym, souvenir shop and SPA shop. And every room in the hotel attached to the breakfast, dim sum, coffee tea bags, high texture shower gel, shampoo and so on, and with wired broadband Internet access, heater, top bathroom wet and dry separation equipment, caring bedside controller and so on.",,"No.20, Xishan Rd., Daan Village, Zhushan Township, Nantou County 557, Taiwan",557,Nantou County,Zhushan Township,886-49-2611211,886-49-2611216,A15010000H,https://www.goto307.com.tw,https://taiwan.taiwanstay.net.tw/twpic/43816.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/2621.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/37693.jpg?v=20250510,,120.790745,23.636537,3,,Other(Assessible room)0;,"restaurant,meeting room,cafe',store,Wi-Fi,National travel card,parking lot,senoir room,Assessible room,coin-operated laundry,,,,mobile payment,guided tou,experience activities,nursing room,AED,,",Parking Space:Car 500、Motorcycle 100、Truck 30,136,8800,20000,0,sun.ls@msa.hinte.net,456,0,,,630
E4_A15010000H_000137,Mei Ti Fashion Hotel,美堤時尚旅店,Hotel located in Taoyuan City,,"No.7&9, Jianxing Rd., Zhongli Dist., Taoyuan City 320, Taiwan (R.O.C.)",320,Taoyuan City,Zhongli District,886-3-4282929,886-3-4282121,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/24351.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/10967.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/33495.jpg?v=20250510,,121.226747,24.95293,3,,,,Parking Space:Car 10、Motorcycle 20、Truck 0,37,2400,2400,0,funfashionhotel@gmail.com,74,0,0,1,30
E4_A15010000H_000138,SOF Hotel,植光花園酒店,Hotel located in Taichung,,"No.50, Guangfu Rd., Central Dist., Taichung City 400, Taiwan (R.O.C.)",400,Taichung City,Zhong District,886-4-22230880,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/258228.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/258229.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/258230.jpg?v=20250510,,120.68123,24.141939,3,,,Bike friendly accommodation,Parking Space:Car 0、Motorcycle 0、Truck 0,45,12000,18000,0,hi@sofhotel.com.tw,100,0,,,0
E4_A15010000H_000139,Donggang Township tourism bed and breakfast,東港小鎮旅遊民宿,Bed and Breakfast in Pingtung County,,"No.5, Changchun 1st Rd., Donggang Township, Pingtung County 928, Taiwan (R.O.C.)",928,Pingtung County,Donggang Township,886-8-8333557,,A15010000H,,,,,,,,120.45778,22.47309,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,2,3000,4000,0,,6,0,,,0
E4_A15010000H_000140,Pure House,純舍民宿,"Pure House situates in the wonderland, Hualien. We provide a clean and pleasant living space for travelers to ease up and enjoy the nature of Hualien. We have heartwarming services to make you feel at home. Pure House is very close to the downtown area. It is a 5-minute drive to Tungtamen Night Market. We also provide chartered service and have everything planned for you. Our driver/tour guide will take you to all the best places in Hualien!",,"No.48, Aly. 19, Ln. 80, Donghai 15th St., Ji’an Township, Hualien County 973, Taiwan (R.O.C.)",973,Hualien County,Jian Township,886-975-890512,,A15010000H,http://www.gopurehouse.com,https://taiwan.taiwanstay.net.tw/twpic/40254.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/43084.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/10685.jpg?v=20250510,,121.594992,23.962329,4,,Other5500;Other5500;Double3800;Double3800;,"restaurant,Wi-Fi,National travel card,parking lot,,,,guided tou,,,Bike friendly accommodation",Parking Space:Car 0、Motorcycle 0、Truck 0,5,2600,6000,1,purehouse.tw@gmail.com,14,0,0,0,0
E4_A15010000H_000147,Xingguang Liuyu  Homestay,星光流域,Bed and Breakfast in Hsinchu County,,"No.146, Neiwan Vil., Hengshan Township, Hsinchu County 312, Taiwan (R.O.C.)",312,Hsinchu County,Hengshan Township,886-3-5849433,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/265670.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/265672.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/265671.jpg?v=20250510,,121.182731,24.70644,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,2500,4000,0,bogi311@yahoo.com.tw,22,0,,,0
