唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Hotel_A15010000H_000173,Hotel,Zh_tw,灣橋山林會館民宿,「灣橋山林會館民宿」位在嘉義縣竹崎鄉，這裡有著優美的山林景觀與珍貴的文化遺跡，而民宿也坐擁便捷的地理位置，周邊鄰近竹崎天空走廊、花仙子步道、嘉義花田村、射日塔、KANO園區、仁義潭水庫、蘭潭風景區等，而想探訪阿里山的旅人也僅需短短車程便可以抵達，四通八達的交通讓您輕鬆安排旅程，盡情地在竹崎慢活的步調牽引下享受美好假期！「灣橋山林會館民宿」亦歡迎包棟，適合結婚嫁娶、同學會、家族聚會、家庭聚會、公司員工渡假，包棟可使用卡拉OK、厨房，來此泡茶、喝咖啡，達到真正輕鬆舒壓。,0928163239,,嘉義縣,竹崎鄉,灣橋村16鄰灣橋184巷2之1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000177,Hotel,Zh_tw,雀屏山莊,位於臺東縣的民宿,(089)322591,,臺東縣,卑南鄉,溫泉村龍泉路113巷25號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000179,Hotel,Zh_tw,消防情民宿,"遷居來花東縱谷，源於池上消防單位退休，公僕30年，秉持『一日消防終身消防，鳳凰心消防情』理念，生涯規劃，毅然經營民宿，本民宿為鋼筋水泥雙併別墅3層樓建築物，內有2樓1-4人套房二間、3樓4-8人通舖套房，配合政府法令要求，於105年3月30通過取得民宿經營證照、強調環境單純清優、講究設備新穎舒適，重視防火與逃生消防安全，希望遠到而來東台灣旅遊散心，出差洽公貴賓遊客，提供安全又便利舒適「消防情民宿」，盡情感受溫馨悠活的度假時光。
池上是個好地方，自然的緩慢優雅，訴求的漫活態度，感受台東人生活的悠閒與恬靜，在美麗的田園景色中，花東縱谷綿延山巒，搭配綠油油稻田，風吹來稻浪將呈現在您的眼前，美麗的讓人清心、放鬆的感覺，有別於都市的喧囂。在夜晚時分，靜靜聆聽蟲鳴鳥叫聲自然演奏樂章，沉澱在最純淨、無憂的台東生活，讓您深深愛上每一天的舒暢、愜意。
後山就是東臺灣，臺灣最後一塊淨土，「消防情民宿」位於行政區域內，周邊相關生活機能便利，市區採買、加油站、超商、熱門旅遊景點好吃好玩均在附近等等，主人應亦盡可能配合住宿佳賓需求，做好一切服務，這兒好山好水好空氣是無價的寶藏，讓您能放鬆心情再出發，賓至如歸之最佳選擇。
",0937390342,,臺東縣,池上鄉,福原村文田路108號,A15010000H,交通部觀光署,2025/2/27 上午 10:46:44
Hotel_A15010000H_000181,Hotel,Zh_tw,東糖29民宿,"  位於台東糖廠馬蘭舊站附近,環境優美安靜,房子堅固安全,房間舒適乾淨,價錢合理,主人待人親切.
  離史前博物館,那努灣大酒店,火車站,飛機場,台東市區都很近,可說是台東新中心,生活機能便利附近有河南味牛肉麵,粥員外台灣小吃,阿鋐炸雞,統一超商,全家超商.
  歡迎前來享受寧靜安穩的睡眠!
  
  ",(089)226662,,臺東縣,臺東市,光明里東糖街29號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000183,Hotel,Zh_tw,太魯閣晶英酒店,"太魯閣晶英酒店座落於花蓮太魯閣國家公園內，是境內唯一山岳型的國際五星級酒店。由中部橫貫公路與立霧溪貫穿其間，沿途儘是太魯閣峽谷秀麗之色，仿若走進人間詩徑般的如夢之境，採現代中國風的設計風格，以山、水、石、木等元素作為妝點空間的點綴品，與峽谷共生共存，營造低調、沉穩、高品味的休閒氛圍。

擁有160間寬敞客房，分為行館樓層與休閒客房樓層，旅人可依旅遊需求選擇合適下榻之客房；以提供頂端、時尚品味的客層為定位的【行館樓層】，平均客房坪數72~240平方公尺，規劃有：【儷人客房】、【文山客房】、【天祥套房】等，房間內新中國風的內裝設計，大量使用原木稱出大器、悠然的住宿氛圍，設有入住行館套房的貴賓專屬【交誼廳】，提供行館貴賓全天候飲品、輕食午茶小點、與每日紅白酒暢飲時間等，可於此處休憩、閱讀、聊天與網路使用等。適合個人旅遊或家庭團聚的精緻【客房樓層】，每房40平方公尺起，每間房間皆擁有偌大落地窗，採光良好，您遠離都市塵囂，徜在太魯閣夢幻般的山水間，享受身心靈全然釋放的完美假期。

設有中西餐廳，【衛斯理西餐廳】豐富多樣的西式百匯，提供室內與露臺用餐區，在群山環抱的用餐空間，滿足您崇尚原味健康與視覺雙饗宴。以地理環境命名，【梅山中餐廳】提供中式套餐，設有二間貴賓包廂供聚餐、宴客之用，運用在地食材、中華料理的美饌佳肴。除了美景相伴，各項的室內外行程可協助安排，讓旅人釋放沉積已久的壓力，提升身心靈的獲得。

",(03)8691155,,花蓮縣,秀林鄉,富世村天祥路18號,A15010000H,交通部觀光署,2025/2/26 上午 11:31:01
Hotel_A15010000H_000186,Hotel,Zh_tw,田野居,位於宜蘭縣的民宿,0936194806,,宜蘭縣,壯圍鄉,美福村中興六路157號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000188,Hotel,Zh_tw,力歐時尚旅館西門館,位於臺北市的旅館,(02)23889855,,臺北市,萬華區,"康定路25巷36弄4,6號2-4樓",A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000190,Hotel,Zh_tw,碧雲天渡假村,位於連江縣的民宿,(0836)55461,,連江縣,北竿鄉,塘岐村255號,A15010000H,交通部觀光署,2025/3/7 上午 09:24:30
Hotel_A15010000H_000193,Hotel,Zh_tw,慧來農莊民宿,"位於埔里桃米生態村內的「埔里慧來農莊民宿」，可說是佔了最佳環境的地理優勢，豐富的生態資源及藏身於各處的動物蹤跡，都將會是此處最常見的景物畫面；座落在農莊內的都是由原生樹種及植物所構築的景色，您還可在其中發現不時出沒的桃米村動物主角「青蛙」，若您正好對蛙類充滿興趣，那麼「埔里慧來莊民宿」將會是你挖寶的好去處喔。「埔里慧來農莊民宿」有提供雙人、四人及八人通舖之房型，簡單俐落的客房擺設，以及清幽環境所擁有的寧靜特質，都大大提升了居住的舒適度，不論是客房或共用客廳，每個空間皆散發著居家般的舒適與清閒；民宿主人將二樓的長廊空間，規劃為休憩賞景區，除了可在此聊天話家長外，還可遠眺暨南大學及欣賞夕陽之美。「埔里慧來農莊民宿」內種有數十種果樹，若入住之時正逢產季，住客還可免費摘採品嚐；值得推薦的莫過於主人所親手打造的冷泉SPA池了，不過請特別注意，這適合大人小孩的戲水池，可是只有在每年的7至9月份才有開放。
埔里慧來農莊民宿」的女主人可是擁有專業解說員之認證資格，除了入住旅客可享有免費之夜間導覽外，亦有開放團體導覽解說之預約服務。",(049)2918778,,南投縣,埔里鎮,桃米里桃米巷2-1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000198,Hotel,Zh_tw,夏樂民宿,位於屏東縣的民宿,0900632096,,屏東縣,恆春鎮,恆西路33巷123弄8號,A15010000H,交通部觀光署,2025/3/17 上午 10:22:30
Hotel_A15010000H_000200,Hotel,Zh_tw,六星旅館,"今年七月，桃園區最大！最新！【六星旅館】
168inn 旅館集團全新打造，純白建築簡約時尚、重金打造，客房高規格設備：五星級飯店使用的英國皇室名床、55吋4K大電視、頂級SPA浴缸、美國JBL藍芽喇叭、免費現烘咖啡，及必吃的現點現做早午餐。

超高CP值！部落客人氣推薦，不論是情侶旅行、家庭出遊、商務出差，桃園住宿首選！

本館位於桃園市經國路上，距離南崁交流道3分鐘車程。距離桃園機場、桃園高鐵約20分鐘車程。",(03)3467668,,桃園市,桃園區,經國路721號,A15010000H,交通部觀光署,2025/3/7 上午 09:57:31
Hotel_A15010000H_000203,Hotel,Zh_tw,煙波大飯店-麗池館,位於新竹市的旅館,(03)5203181,,新竹市,東區,明湖路773號1-6樓,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000204,Hotel,Zh_tw,金紫晶民宿,位於金門縣的民宿,(082)311388,,金門縣,金寧鄉,榜林村榜林206號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000210,Hotel,Zh_tw,三隻腳民宿,位於連江縣的民宿,(0836)25580,,連江縣,南竿鄉,馬祖村23號,A15010000H,交通部觀光署,2025/3/6 下午 05:54:50
Hotel_A15010000H_000212,Hotel,Zh_tw,普羅旺斯玫瑰莊園,位於新竹縣的民宿,(03)5890052,,新竹縣,新埔鎮,巨埔里4鄰新龍路230巷50號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000213,Hotel,Zh_tw,麥海洋民宿,位於屏東縣的民宿,0979657669,,屏東縣,恆春鎮,紅柴路2之12號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000219,Hotel,Zh_tw,莊稼熟了參館,位於臺東縣的民宿,0933512263,,臺東縣,池上鄉,萬安村萬安1之8號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000221,Hotel,Zh_tw,東光大飯店,東光大飯店位於位屬南投縣信義鄉東埔溫泉風景區，以天然溫泉及山景著稱，海拔約1200公尺高，陳有蘭溪環繞而過，前有新中橫，後接八通關古道，是兩者間的中繼站、玉山國家公園的臨界點。四周群山羅列，有群大山、望鄉山、玉山，是造訪八通關、登玉山最佳門徑。本飯店引入東埔天然溫泉，水源取自望鄉山麓，水量豐富，四季不竭，水質清澈透明，無色無味，為礦泉水之極品，溫度約47度C，乃屬弱鹼碳酸泉，可飲、可泡湯。本飯店還有天然溫泉SPA及精緻的梅餐、蕃茄餐、四季野菜等，保證物超所值；住在本飯店，不但可以舒服泡湯，也讓你享受到東埔道地風味餐。,(049)2701105,,南投縣,信義鄉,東埔村開高巷72-2號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000222,Hotel,Zh_tw,雲舞樓民宿,位於南投縣的民宿,(049)2803700,,南投縣,仁愛鄉,大同村定遠新村32-1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000228,Hotel,Zh_tw,晴意天空民宿,位於臺南市的民宿,(06)5741666,,臺南市,玉井區,中正里16鄰玉安街65號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000231,Hotel,Zh_tw,泰雅山莊渡假民宿,位於宜蘭縣的民宿,(03)9801858,,宜蘭縣,大同鄉,崙埤村2鄰崙埤12-1號,A15010000H,交通部觀光署,2025/3/10 下午 05:00:29
Hotel_A15010000H_000232,Hotel,Zh_tw,承攜行旅台北台大館,『儷園飯店』位於充滿人文氣息的中正區商圈，鄰近師範大學、台灣大學、台灣金融研訓院、捷運新店線台電大樓站、師大夜市、公館夜市…等，絕佳的地理環境，讓您能夠盡情體驗台北魅力四射的萬種風情。走進儷園，清新雅致的氣氛在空氣中縈繞，以簡單的色調為基底，搭配上米黃色大理石鋪陳的地坪，藉由那潔淨的質感，散發出宜人的氣息。儷園的專業團隊秉持著『處處用心，時時關心』的信念，迎接您每ㄧ次的到訪住宿，以一些看似細節但是卻充滿巧心的設計，傳遞出飯店團隊的用心與貼心，親切溫暖的服務人員，貼心入微的服務，以及多元便利的設施規劃，讓您住宿的每一刻，充滿最舒適溫馨的服務。,(02)23657367,,臺北市,中正區,羅斯福路三段98號1-8樓,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000234,Hotel,Zh_tw,春夏秋冬,位於宜蘭縣的民宿,0905052769,,宜蘭縣,冬山鄉,八仙三路15巷38號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000235,Hotel,Zh_tw,123會館,位於宜蘭縣的民宿,0928073502,,宜蘭縣,五結鄉,公園一路18號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000236,Hotel,Zh_tw,九份觀海樓民宿,位於新北市的民宿,(02)24966123,,新北市,瑞芳區,基山街183之1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000240,Hotel,Zh_tw,親水89饗樂民宿,"『親水89饗樂民宿』位於宜蘭五結鄉，是一座占地為2500平方公尺的小型莊園。
         民宿位置鄰近冬山河親水公園旁，除提供舒適的住宿環境外，民宿內還有座令人心曠神怡的美麗花園。民宿內提供腳踏車，供旅人們愜意的邊騎邊享受著大自然的洗禮，沿著自行車道也可以到達每年夏季都會舉辦童玩節的親水公園。
         夜晚如果想嚐嚐宜蘭的在地小吃，可以驅車前往羅東夜市，好好的大快朵頤一番。
         民宿的內部走的是簡約的舒適風格，每間客房都擁有大坪數的寬敞空間，花園內有遊戲區，還有可以親近小動物的動物區，及觀賞魚兒的生態池，小朋友可以在花園裡度過精采的戶外時光，因此在這樣寬敞的空間裡，可以毫無拘束的盡情放鬆、療癒身心。",0988286883,,宜蘭縣,五結鄉,協和村親河路2段58巷89號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000241,Hotel,Zh_tw,法頌休閒居,位於宜蘭縣的民宿,(03)9580771,,宜蘭縣,冬山鄉,順安村35鄰永平路二段121號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000242,Hotel,Zh_tw,蘋果的家渡假別墅民宿,蘋果的家民宿座落於集集小鎮上，自民宿漫步至集集火車站數分鐘可達，而周邊更有明新書院、綠色隧道、特有生物保育中心、武昌宮…等旅遊景點，交通十分便捷。本民宿為四層樓的SRC鋼骨建築，外觀極為氣派，是集集地區唯一有電梯設備貼心服務的民宿。別墅四周綠意盎然一片，套房空間寬敞，有陽台及落地窗，在夜裡有星星及涼風吹來很有氣氛，但須注意保暖，夜裡的涼風至早上太陽升起便會停止，此現象是高山與平地冷熱對流的新鮮空氣，夜裡窗戶微開，芬多精進入房間是最佳獨立建物所享有的特質。,(049)2760543,,南投縣,集集鎮,八張里1鄰民權路272號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000244,Hotel,Zh_tw,崖上民宿,"在這，您可以享受到慢活的樂趣
在這，您可以盡情低向大海吶喊
在這，您可以吃到主人種的有機蔬菜
在這，你可以品嘗自家烘焙的點心
許許多多的在這，等您來發覺
還在猶豫什麼呢，我們在這歡迎您的到來
崖上民宿，讓您愛上花東海岸
崖上民宿，讓您愛上民宿
",(03)8711222,,花蓮縣,豐濱鄉,新社村新社211號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000245,Hotel,Zh_tw,比砂麓民宿,還記得小時候拆下緞帶時的期待與激動嗎？當你風塵僕僕來到台東帶著旅途的辛勞或者對異地的陌生，而比砂麓民宿正是你感動之旅的寶藏圖起點，親手設計的建築讓你感受布農族精華的文創魅力，親切談吐讓你知道的是我們從未停歇的熱情歡樂，你不僅是客人更是我們的家人，我們絕不吝嗇分享音樂與藝術的渲染，這是靠近大自然的第一步，好天氣的藍天白雲、小旅行的輕鬆快樂、你哈哈大笑的嘴角牽動，請讓我們，比砂麓民宿和你寫下一個個關於愛與歡樂的旅行故事。,0928169312,,臺東縣,延平鄉,桃源村昇平路160-1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000246,Hotel,Zh_tw,榮美金鬱金香酒店,"佇立於俗稱放炮街，現為藝術大道的海安路上，俯拾盡是令人留連忘返的生活體驗，往左穿過人聲鼎沸吆喝叫賣的水仙宮老市集，神農街近在咫尺。往右漫步花園夜市，體驗傳統與現代味蕾的交融。臺南，代表著歷史記憶的堆疊集合體。

榮美金鬱金香酒店Golden Tulip Glory Fine Hotel – Tainan.TW代表著融合現代與過去的新生命；07-14全自助早午餐、105間各式客房、120人標準會議室、24小時開放的休閒生活區，以及慵懶慢活的懶人電影院等設施。

榮美，外來遊子探訪文化之都的休息站、異國旅客品味美食之都的起始點；榮美，更是眾神之都的應許之地。",(06)2200366,,臺南市,北區,安民里海安路3段50號,A15010000H,交通部觀光署,2025/3/7 上午 11:05:22
Hotel_A15010000H_000247,Hotel,Zh_tw,椰林風情民宿,位於臺東縣的民宿,0910469729,,臺東縣,東河鄉,都蘭村3鄰郡界64-5號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000249,Hotel,Zh_tw,印象.泰雅渡假民宿,位於苗栗縣的民宿,0911972823,,苗栗縣,泰安鄉,象鼻村1鄰象鼻39號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000252,Hotel,Zh_tw,墾丁沐晨旅店,位於屏東縣的民宿,0988311115,,屏東縣,恆春鎮,恆公路208巷15弄3號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000254,Hotel,Zh_tw,窩二樓小客棧民宿,位於花蓮縣的民宿,0906165765,,花蓮縣,花蓮市,國聯里國聯一路125號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_000256,Hotel,Zh_tw,諾亞方舟民宿,位於南投縣的民宿,(049)2803470,,南投縣,仁愛鄉,大同村信義巷30之6號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
