唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Event_371020000A_003941,Event,Zh_tw,博物館蛇來運轉迎新春,農曆新年為華人最富傳統特色之節日，更是在外金門人返鄉、回娘家等重要民俗慶典。因應金門春節及遊客人潮眾多，特於年節期間辦理春節系列活動，串聯博物館常設展、特展與互動表演等，全面營造春節喜慶氛圍，吸引返鄉過年民眾走進博物館，發揚金門傳統民俗文化。博物館迎春活動：【正月初一】蛇來運轉點燈迎春（09:00起開始贈送，發完為止）【正月初二】蛇年回娘家：好禮大放送（09:00起開始贈送，發完為止）【正月初三】傀儡戲揭春表演（第一場10:40，第二場11:30）【正月初四】蛇麼好東東：打卡按讚抽盲盒（09:00開始）常態活動（初一至元宵）博物館猜燈謎抽好禮蛇年祈福．好運年年衍派流芳．祈福點燈博物館迎春特展「開枝散葉－金門的移動之民」特展：展出「番客箱」、「印尼歸僑陳天沛書信」及「閩南文化的日常與非日常」等珍貴展件，呈現金門人的遷徙軌跡並描繪僑居地生活的點滴，探討南洋華人與原鄉之間的深厚情感，讓參觀者能夠從不同角度完整理解金門移民歷史與文化故事。「窯火與戰火～金門的陶與瓷工藝之美」特展：「窯火與戰火」交融出金門陶瓷歷史的演變，也呈現金門陶瓷深厚文化底蘊與工藝之美。中華民國第40屆版印年畫「蛇彩繽紛－蛇年年畫特展」：展出多件由國立臺灣美術館主辦之「中華民國第40屆版印年畫」精彩得獎作品。第40屆版印年畫以「蛇彩繽紛」為題，承接歷屆版畫創作者的活力與成果，期迎來更具生機、在地特色的年畫藝術創作及年節氛圍。「胡璉將軍文化特展」：介紹胡璉將軍的生平史蹟，包括軍旅生涯、駐越大使時期與晚年生活等，也展出多件博物館庫房典藏的實體文物，帶領民眾一起認識有金門恩主公之名的胡璉將軍。更多博物館常設展介紹請見粉絲專頁主辦單位：金門縣文化園區管理所活動時間：2025年1月29日-2025年2月12日活動地點：文化園區金門歷史民俗博物館連絡電話：082-351030#606【金門歷史民俗博物館　參觀資訊】●開放時間：週二至週日，09:00-17:00●休 館 日 ：每週一、農曆除夕及政府公告之天然災害停止上班日●地　　址：金門縣金沙鎮西園里文化路450巷52號（博物館位置地圖：https://reurl.cc/...,(08)2318823,,金門縣,金沙鎮,文化園區金門歷史民俗博物館,371020000A,金門縣政府觀光處,2025/3/13 上午 06:38:28
Event_371020000A_003944,Event,Zh_tw,慶祝金門老兵召集令榮獲台灣活動卓越獎金質獎 加碼「抽中金馬獎籤王」活動,參加辦法：仿老兵當年分發服務單位時，以抽籤方式決定服役地點之方式，讓老兵參與；未中獎之老兵偕同行親友，參照金門中秋博狀元餅方式，得參與一次博彩，取得新市之老兵特約店家彩品    1. 金馬獎籤王：普天同慶金門老兵獲得金質獎，活動期間返金旅遊之已退役之台、澎、金、馬等地老兵。    2. 博彩：未抽中金馬獎籤王之老兵及偕同返金旅遊之親友。(https://kinmen.travel/zh-tw/news/details/3938) (一) 「跟著金門馬一起跑」：114年元旦起至1月23日止，每日08:30-12:00、13:30-17:30。 (二) 「在金門與愛相遇」：114年2月3日起2月14日止，每日08:30-12:00、13:30-17:30。主辦單位：金門縣政府觀光處活動時間：跟著金門馬一起跑：114年元旦起至1月23日止在金門與愛相遇：114年2月3日起2月14日止每日08:30-12:00、13:30-17:30。活動地點：新市256連絡電話：宋小姐 082-318823各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金湖鎮,新市256,371020000A,金門縣政府觀光處,2025/1/20 上午 06:20:01
Event_371020000A_003945,Event,Zh_tw,2025點亮金湖・天燈祈福活動,農曆新年第一個月圓之夜，象徵著春天的到來，並於2月14日(星期五)與伍德宮一同舉辦放天燈活動，與民同樂，讓民眾了解傳統文化也親身體驗。 主辦單位：金湖鎮公所活動時間：3-5月活動地點：金湖鎮新頭伍德宮連絡電話：洪小姐 082-332528各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金湖鎮,新頭伍德宮,371020000A,金門縣政府觀光處,2025/1/20 上午 06:20:17
Event_371020000A_003946,Event,Zh_tw,2025金門元宵燈節,金門元宵燈節活動，以在地人文、產業導入及永續發展等概念，結合科技和文化元素，打造創新、節能及永續的元宵燈節主辦單位：金門縣文化局活動時間：2月12日至2月23日活動地點：金湖鎮蘭湖連絡電話：柯先生 082-323169各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金湖鎮,蘭湖,371020000A,金門縣政府觀光處,2025/3/13 上午 06:38:18
Event_371020000A_003947,Event,Zh_tw,Let&#39;s購 2025金門購物嘉年華,Let&amp;#39;s購 2025金門購物嘉年華活動內容一、購物狂歡 &amp;bull; 週週抽大獎（3/29 - 4/30）到特約商家單筆消費滿200元就能參加摸彩！週週抽獎，豪華大獎等你拿！（iPhone 16、iPad、PS5、Switch、POP MART 盲盒等&amp;hellip;）抽獎時間：4/11、4/18、4/25、5/2越買越有機會，還能支持金門在地商家，一起讓金門更熱鬧！二、青創市集 &amp;bull; 文創美食 &amp;times; 音樂派對 &amp;times; 購物狂歡地點：後浦十六藝文特區市集時間：3/29（六）15:00 - 20:303/30（日）15:00 - 19:30市集亮點：#音浪狂潮 &amp;bull; 音樂派對（16:30開始）文創設計 X 在地美食，24家精選攤商一次逛個夠！#繽紛童樂 &amp;bull; 氣球派對（16:00-19:00）可愛氣球免費送給大小朋友！#集章闖關 &amp;bull; Fun玩市集，挑戰闖關任務，拿好禮！支持金門商家，品味特色美食，來這裡度過最愜意的週末！三、旅遊商圈集點活動（3/29 - 4/30）來金門旅遊，消費就能換超萌好禮！如何參加？活動預約表單  https://form.typeform.com/to/usfOrRtgStep 1：到活動表單預約登記，憑來金機票或船票換取集點卡！Step 2：到特約商家消費，公開分享打卡，集滿3點！Step 3：至服務平台兌換限量 POP MART 公仔！玩金門、逛商圈、買好物，再把超萌盲盒帶回家！主辦單位：金門縣政府產業發展處活動時間：3月29日至4月30日活動地點：金門地區連絡電話：082-318823 #62391各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金沙鎮,,371020000A,金門縣政府觀光處,2025/3/20 上午 03:56:17
Event_371020000A_003948,Event,Zh_tw,四季走讀：走春   戀夏   賞秋   藏冬,「四季走讀」閱讀推廣活動，邀請文史作家與縣民一起走訪聚落，述說在地故事。主辦單位：金門縣文化局活動時間：3、5、10、11月（確定日期另行公告）活動地點：賢厝+山前安岐湖前+塔后后頭連絡電話：黃先生 082-323169 #212各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金城鎮,,371020000A,金門縣政府觀光處,2025/1/20 上午 06:20:37
Event_371020000A_003949,Event,Zh_tw,114年「台電智網 點亮金門」自行車活動,自行車運動具有休閒、健康及環保等特性，為了響應全民運動、環保地球為主軸，鼓勵全民騎行自行車，邁向健康、活力人生。主辦單位：台電-塔山發電廠活動時間：5月17日活動地點：中山林自行車館前方廣場連絡電話：陳小姐 082-323053#1105各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金寧鄉,中山林自行車館,371020000A,金門縣政府觀光處,2025/1/20 上午 06:25:24
Event_371020000A_003950,Event,Zh_tw,2025跑動金門,主辦單位：金門縣政府教育處活動時間：8月9日下午活動地點：尚未公告連絡電話：王先生 082-325630#62492各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金沙鎮,,371020000A,金門縣政府觀光處,2025/2/18 上午 09:17:40
Event_371020000A_003951,Event,Zh_tw,海島生活節,在夏日的海島時光裡，浸沐在海洋文化與美感藝術當中，循著海島文化軌跡，發掘美好生活可能，邀請走進新湖漁港，找到屬於你的海洋體驗樂園！為推廣金門海洋之文化，金門海島學校將於7月1日至8月31日特別舉辦「金門海島生活節」，透過在地海島生活的呈現，展示金門海島學校所發掘之海洋文化的各種面貌，將以兩大系列活動「海島漂浪計劃」戶外藝術主題展與海島生活節系列課程，讓更多人認識金門的海洋文化及生態。主辦單位：金門區漁會活動時間：7月1日至8月31日活動地點：金門海島學校（新湖漁港）連絡電話：黃先生 082-333626#221各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金湖鎮,金門海島學校,371020000A,金門縣政府觀光處,2025/3/13 上午 06:36:54
Event_371020000A_003952,Event,Zh_tw,2025金湖海灘花蛤季,藉由金湖花蛤（俗稱：沙ㄙㄨㄟˋ）季的開鑼，讓民眾有機會能親身體驗屬於金湖鎮特有的海洋資源及豐富珍貴的自然生態，藉由沙灘活動的開發與推展，讓民眾能在炎炎夏日裡，自由的在沙灘遊樂、嘻戲，充分享受大自然之美，兼具宣達海洋生態的保育觀念，讓民眾在寓教於樂的體驗過程中，身心達到徹底的解放。主辦單位：金湖鎮公所活動時間：7月18日至7月20日活動地點：82據點連絡電話：陳小姐 082332528 #282各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金湖鎮,82據點,371020000A,金門縣政府觀光處,2025/2/18 上午 09:20:07
Event_371020000A_003953,Event,Zh_tw,2025農遊金門,推廣本縣特色農業及休閒農業遊程（遊程內容尚未確定）主辦單位：金門縣農業試驗所活動時間：暫定7月至11月活動地點：金門地區連絡電話：吳小姐 082-333381各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金沙鎮,,371020000A,金門縣政府觀光處,2025/1/20 上午 06:53:46
Event_371020000A_003954,Event,Zh_tw,台灣觀光100亮點捲動國旅方案─2025「王師返金‧榮耀金門」軍旅體驗活動,(一)「獅山砲光耀海珠」砲兵體驗活動114年8月30日(六)、9月13日(六)(暫定)以觀光亮點景點─民俗文化村及獅山砲陣地為主要活動地點，參觀砲操表演及參與砲兵體驗，導覽民俗文化村，活動包含景點歷史介紹、軍事據點講解、軍事設備操作解說及體驗說明等。(二)「珠江月夜之莒光行」行軍體驗活動114年9月27日(六)、10月18日(六)(暫定)以觀光亮點景點─建功嶼及莒光樓為主要活動地點，體驗行軍，活動包含景點歷史介紹、軍事據點認識與行軍體驗說明等。(三)「民防戰鬥守經武」民防隊戰鬥體驗活動114年11月1日(六)、11月15日(六)(暫定)以觀光亮點景點─ 經武酒窖及太武山為主要活動地點，體驗金門兵及導覽經武酒窖微醺之旅。 主辦單位：金門縣政府觀光處活動時間：8月30日至11月15日活動地點：台灣觀光100亮點之建功嶼、莒光樓、經武酒窖、山后民俗文化村及其周邊景點連絡電話：魏小姐 082-318823 #62791各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金沙鎮,,371020000A,金門縣政府觀光處,2025/1/20 上午 06:56:44
Event_371020000A_003955,Event,Zh_tw,114年金湖九宮格,邀請民眾一同到金湖來探索秘境，讓大家到金湖鎮來有吃有喝又有玩。主辦單位：金湖鎮公所活動時間：9月中旬至11月中旬活動地點：金湖地區連絡電話：觀光課 082-332528各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金湖鎮,,371020000A,金門縣政府觀光處,2025/3/13 上午 02:44:27
Event_371020000A_003956,Event,Zh_tw,「2025年全國古蹟日及金門古蹟日」系列活動,依照2025年全國古蹟日主題，規劃導覽本縣古蹟景點，及傳藝表演、傳產體驗、趣味互動遊戲等系列活動，俾利提升民眾參與傳承維護珍貴文化資產工作共識。主辦單位：金門縣文化局活動時間：3月29日至4月28日活動地點：金門地區連絡電話：褚小姐 082-325643 #818各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金沙鎮,,371020000A,金門縣政府觀光處,2025/1/20 上午 07:22:29
Event_371020000A_003957,Event,Zh_tw,搖擺金各演-後浦小鎮音樂祭,藉由台灣獨立樂團之新興勢力，帶動音樂觀光新浪潮，除可優化場域運用外，讓「搖擺-金各演」音樂祭成為金城鎮夏日獨特活動，期盼吸引更多年輕族群抵金旅遊，打響金門獨立音樂祭聲量，建立金門後浦小鎮音樂祭品牌，逐步打入台灣獨立音樂祭市場，並在放鬆環境及迷人音樂的烘托下，盡情享受後浦小鎮漫遊風采，體驗後浦經典小鎮樂遊的獨特魅力，帶動觀光熱潮及延續口碑及話題。主辦單位：金城鎮公所活動時間：10月3日至10月5日活動地點：金門地區連絡電話：王小姐 082-325057各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金城鎮,,371020000A,金門縣政府觀光處,2025/1/20 上午 07:24:42
Event_371020000A_003958,Event,Zh_tw,「光影烈嶼」攝影比賽,結合烈嶼地區推廣觀光，藉由攝影比賽活動，增進更多遊客對烈嶼地區特色自然人文風情之發現與認同，經由照片詮釋本鄉美景，藉此活動廣羅烈嶼各角度之美並吸引遊客認識烈嶼鄉。主辦單位：金門烈嶼鄉公所活動時間：拍攝期限：114年1月1日起至114年10月31日止收件日期：114年11月1日起至114年11月17日止活動地點：金門地區連絡電話：羅小姐 082-364510各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,烈嶼鄉,,371020000A,金門縣政府觀光處,2025/1/20 上午 07:28:26
Event_371020000A_003959,Event,Zh_tw,2025金門國際海洋藝術季,金門國際海洋藝術季今年邁入第四年，獲得熱烈迴響，除了吸引不少當地觀眾參與外，亦累積上萬名旅客參訪，目前已經成為金門一年一度的盛事。主辦單位：金門縣政府觀光處活動時間：暫訂114年10月起活動地點：尚未公告連絡電話：企劃科 082-322879各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金沙鎮,,371020000A,金門縣政府觀光處,2025/1/20 上午 07:30:45
Event_371020000A_003960,Event,Zh_tw,2025金門家扶「家的希望‧有您相扶」扶幼助學愛心園遊會,結合社會各界的愛心與力量，共襄盛舉響應扶幼助學，關懷弱勢家庭及兒童福祉，辦理一年一度的冬暖愛心園遊會，共有飲食攤、遊戲攤、政令宣導、兒保宣導攤位約80攤，歡迎共襄盛舉。主辦單位：金門家扶中心活動時間：12月7日活動地點：金門地區連絡電話：洪小姐 082-326139各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金城鎮,行政院金馬聯合服務中心,371020000A,金門縣政府觀光處,2025/3/13 上午 06:37:44
Event_371020000A_003961,Event,Zh_tw,金門跨年晚會,迎接2026年的到來。主辦單位：金門縣文化局活動時間：12月31日活動地點：未定連絡電話：陳先生 082-323169 #388各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金沙鎮,,371020000A,金門縣政府觀光處,2025/1/20 上午 07:38:25
Event_371020000A_003963,Event,Zh_tw,2025春節金蛇賀歲慶元宵,踩街活動、節目表演、發放燈籠主辦單位：金湖鎮公所活動時間：2月8日(六)18:00-22:00活動地點：踩街-金湖國小大門：18時開始報到主活動-新市籃球場：19時開始連絡電話：楊小姐 082-332529各活動時間及地點以主辦單位最新公告為主,(08)2318823,,金門縣,金湖鎮,新市籃球場,371020000A,金門縣政府觀光處,2025/1/22 上午 07:44:48
